"datetime","reference_datetime","model_id","site_id","parameter","family","prediction","variable","depth_m","duration","project_id"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0375836686221353,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.033844535410161,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0316124515605308,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0478103415283079,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0434812374723291,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0299883204413306,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0398842838542884,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0378350923090693,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0325233741876016,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0499557535964461,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0665231530899218,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0633481660528838,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0572268286677214,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.063966287470494,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0395013458292449,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0438989470951573,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0387933445340277,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0341597795012706,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0391293178379066,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0270784377392119,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0191005217828256,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.00476456495434598,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.00243301754274784,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.00241413920088913,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0150690297764523,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0257062425894165,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0209625005490719,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0421315024487221,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0518543747420469,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0417038402793681,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0367899245218173,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0388447430409844,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0340756818405271,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",24,"ensemble",0.0313115221265422,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.0281174281710311,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.032765874603572,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.0280301969106027,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.023061669733702,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.0246107567202768,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.0308630525086738,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.0309558943673187,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.025597502788913,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.0306957216927261,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.0201955645364408,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.0163511627362789,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.0192736383712087,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.00154907924841042,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.0154982494451347,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.01982966536271,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.00118358713632139,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.00377733465031394,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.00258103778066284,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.00653118334525973,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.00796104184247568,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.012671434057898,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.00804437652580761,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.0105752556220672,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.000769444192140158,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",25,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.018276308926473,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.0264932462360217,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.0293801453059891,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.0112624940941236,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.00551467640628508,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.000536178717560619,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.00987583910809072,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",26,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.0462781030605171,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.0380888388472085,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.0352029329187781,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.0438052165098851,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.0339748013919154,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.0462088199940337,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.0311174461492436,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.0173493015125262,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.0298775902044704,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.0170193381587898,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.00762752529505886,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.00696082749144772,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.00202077664797103,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",27,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.041819053502413,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0451189607900113,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0432027294043776,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.050943648922268,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0423922949717054,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0477318108476036,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0368610646271827,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0495003851243515,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0442883055170235,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0629230864157225,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0688567198824484,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0560114053890658,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0597672391658947,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0581678809030842,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0505083819128878,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0471889451780204,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0510736350753484,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0555481367926202,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0501449172432247,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0585174975722894,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0741670935909051,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.073408436202185,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0838709191164523,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.097141575565109,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0919483778301303,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0905496588582706,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0960292979170546,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0876807169862315,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0781786475524294,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0855279724363478,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.082789217998024,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0694327746979191,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0716701890666381,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0577302965355455,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",28,"ensemble",0.0541045326985983,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.0433257740430576,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.05610882175947,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.048585785123096,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.0526837345378318,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.0533866192065523,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.0466993135011494,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.0345350223418507,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.0226596596156706,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.0322117997136842,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.0335353125634802,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.0379594082967548,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.0354005973236923,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.0277790291933213,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.00719312030134339,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.00827320457399834,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.0149709831187213,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
